RuleType,Value,N,Mean_Judge_Norm,Mean_Audience_Norm,Judge_Lift,Audience_Lift,Judge_Std,Audience_Std
Percent,82.0,1,0.13221698935984652,0.10170229473789773,-0.32276078813826814,-0.3169662373975252,0.0,0.0
Rank,17.0,1,0.9212121212121213,0.6318098568098568,0.46242938703808273,0.05447469610989231,0.0,0.0
Rank,18.0,4,0.7600771604938271,0.6716252278423331,0.3012944263197886,0.09429006714236865,0.21747424053452324,0.07531408337368871
Rank,21.0,2,0.6919642857142857,0.5805418494152046,0.23318155154024717,0.0032066887152401025,0.005853174603174582,0.01945815058479533
Rank,22.0,1,0.7740259740259741,0.5322560015741834,0.31524323985193553,-0.04507915912578109,0.0,0.0
Rank,24.0,6,0.6408289241622576,0.5774443333609847,0.18204618998821903,0.00010917266102017376,0.18800084367361083,0.044828859325276006
Rank,26.0,6,0.5417589300029776,0.613058426696168,0.08297619582893906,0.03572326599620346,0.26465398627677916,0.11372547191746298
Rank,27.0,3,0.6259894867037724,0.565081266485107,0.16720675252973388,-0.012253894214857453,0.1210923445805156,0.07796027981412645
Rank,28.0,1,0.4240740740740741,0.6712651081286519,-0.03470866009996443,0.09392994742868743,0.0,0.0
Rank,29.0,5,0.602771164021164,0.5420209116304625,0.1439884298471255,-0.03531424906950198,0.26737553247451645,0.09672509033588161
Rank,31.0,2,0.63125,0.7916307814992025,0.17246726582596145,0.21429562079923803,0.22763888888888892,0.022842902711323776
Rank,32.0,6,0.5096310993533216,0.5560222262305596,0.050848365179283095,-0.021312934469404854,0.1990993390501947,0.187030479499829
Rank,33.0,2,0.4113906926406926,0.5062120130070511,-0.04739204153334592,-0.07112314769291339,0.14055735930735933,0.16354398856713231
Rank,34.0,4,0.25289351851851855,0.7133667027417028,-0.20588921565551999,0.13603154204173828,0.08577091739081334,0.16242297602671343
Rank,35.0,4,0.6369318181818182,0.647492784992785,0.17814908400777968,0.07015762429282046,0.3680069477319301,0.09155867786525826
Rank,36.0,3,0.49842592592592594,0.6519274749373434,0.03964319175188741,0.07459231423737889,0.14012897008787126,0.023119673488119948
Rank,38.0,5,0.4615970933828077,0.6013905815840643,0.002814359208769157,0.024055420884099843,0.1539811888193482,0.07507431099282058
Rank,39.0,6,0.4173952821869489,0.6257192730419251,-0.04138745198708965,0.048384112341960606,0.22361145279933,0.09346863691733141
Rank,40.0,2,0.4880555555555556,0.67971557682084,0.029272821381517045,0.10238041612087556,0.12416666666666668,0.0890723019670388
Rank,41.0,4,0.5483766233766234,0.609798237476809,0.08959388920258488,0.03246307677684446,0.14687459067885245,0.1036742957591524
Rank,42.0,5,0.500218820861678,0.5476832955404384,0.041436086687639484,-0.029651865159526114,0.189897959847063,0.10834292655552373
Rank,43.0,1,0.24955357142857143,0.8462301587301587,-0.2092291627454671,0.26889499803019423,0.0,0.0
Rank,44.0,3,0.41408730158730156,0.5412818662818663,-0.04469543258673697,-0.036053294418098236,0.19180115397374137,0.0798856203926405
Rank,45.0,1,0.24166666666666667,0.7987012987012987,-0.21711606750737186,0.2213661380013342,0.0,0.0
Rank,46.0,3,0.3762626262626263,0.31413863913863915,-0.08252010791141223,-0.26319652156132534,0.26163785448848303,0.2862927108696611
Rank,47.0,1,0.6966666666666667,0.5157894736842106,0.23788393249262813,-0.061545687015753914,0.0,0.0
Rank,48.0,4,0.37243942400192404,0.6350987994878973,-0.0863433101721145,0.05776363878793278,0.24721782894682198,0.02601923565231766
Rank,49.0,1,0.22694805194805193,0.7561688311688312,-0.2318346822259866,0.17883367046886667,0.0,0.0
Rank,50.0,6,0.5446296296296297,0.6023762109398074,0.08584689545559115,0.025041050239842932,0.20971846125317106,0.14455052781460098
Rank,51.0,4,0.259375,0.32186096532456004,-0.1994077341740385,-0.25547419537540444,0.09992944559649185,0.21800229206722313
Rank,52.0,1,0.14285714285714288,0.5476190476190476,-0.3159255913168957,-0.02971611308091693,0.0,0.0
Rank,53.0,1,0.2736111111111111,0.7246794871794872,-0.18517162306292745,0.14734432647952267,0.0,0.0
Rank,54.0,2,0.3199074074074074,0.4917035855632347,-0.1388753267666311,-0.08563157513672981,0.3199074074074074,0.10533994919959833
Rank,55.0,3,0.4818344155844156,0.5874397572124845,0.023051681410377056,0.010104596512520048,0.0624525967608183,0.013554121661304175
Rank,56.0,1,0.0625,0.25,-0.39628273417403853,-0.3273351606999645,0.0,0.0
Rank,58.0,1,0.0,0.0,-0.45878273417403853,-0.5773351606999645,0.0,0.0
Rank,59.0,2,0.03703703703703703,0.625,-0.4217456971370015,0.04766483930003551,0.018518518518518517,0.20833333333333334
Rank,61.0,1,0.21111111111111108,0.5636363636363637,-0.24767162306292745,-0.013698797063600776,0.0,0.0
Rank,66.0,1,0.27976190476190477,0.6746031746031746,-0.17902082941213376,0.09726801390321016,0.0,0.0
Rank,68.0,2,0.1709077380952381,0.6100446428571429,-0.2878749960788004,0.03270948215717839,0.1292410714285714,0.11004464285714288
Rank,71.0,1,0.13333333333333333,0.5757575757575758,-0.32544940084070517,-0.0015775849423886878,0.0,0.0
Rank,74.0,1,0.041666666666666664,0.5555555555555556,-0.41711606750737185,-0.02177960514440891,0.0,0.0
Rank,75.0,2,0.16071428571428573,0.25,-0.2980684484597528,-0.3273351606999645,0.16071428571428573,0.0
