RuleType,Value,N,Mean_Judge_Norm,Mean_Audience_Norm,Judge_Lift,Audience_Lift,Judge_Std,Audience_Std
Rank,Brandon Armstrong,7,0.5336964150739661,0.5303821177844823,0.07491368089992761,-0.04695304291548219,0.18518578980558767,0.15568715909346992
Rank,Britt Stewart,6,0.3016416813639036,0.4979699775533109,-0.1571410528101349,-0.07936518314665358,0.2425296970763959,0.18607495317079017
Rank,Charlotte Jorgensen,1,0.6805555555555556,0.5277777777777778,0.22177282138151705,-0.0495573829221867,0.0,0.0
Rank,Cheryl Burke,5,0.43376984126984125,0.6727484367484368,-0.02501289290419728,0.09541327604847227,0.29064361121957655,0.08449823962382368
Rank,Daniella Karagach,5,0.4159242424242424,0.7250125911534423,-0.04285849174979611,0.1476774304534778,0.16978790973570276,0.06818291941309891
Rank,Daniella Karagach (Rumer Willis week 9),1,0.551948051948052,0.6697560015741834,0.09316531777401343,0.09242084087421887,0.0,0.0
Rank,Edyta Sliwinska,2,0.2232142857142857,0.5873015873015873,-0.23556844845975283,0.009966426601622835,0.056547619047619055,0.08730158730158732
Rank,Emma Slater,6,0.3360714285714286,0.6021937882820558,-0.12271130560260995,0.02485862758209134,0.24673654170562087,0.1763314538197975
Rank,Emma Slater/Kaitlyn Bristowe (week 9),1,0.018518518518518514,0.8333333333333334,-0.44026421565552004,0.2559981726333689,0.0,0.0
Rank,Ezra Sosa,1,0.2708333333333333,0.34266802443991873,-0.18794940084070522,-0.23466713626004576,0.0,0.0
Rank,Ezra Sosa (Apolo Anton Ohno week 9),1,0.6731601731601732,0.5458923652105471,0.21437743898613465,-0.03144279548941742,0.0,0.0
Rank,Gleb Savchenko,7,0.5468395691609977,0.5831347381167546,0.08805683498695921,0.005799577416790158,0.11716246570981406,0.10594082627328134
Rank,Jan Ravnik,1,0.43605442176870746,0.4489022881880025,-0.022728312405331075,-0.128432872511962,0.0,0.0
Rank,Jenna Johnson,6,0.5386194713575666,0.5603510571528758,0.07983673718352807,-0.01698410354708868,0.36920636776477306,0.08665127840935268
Rank,Jonathan Roberts,2,0.7648809523809523,0.4801587301587302,0.3060982182069138,-0.09717643054123432,0.10178571428571431,0.019841269841269826
Rank,Keo Motsepe,1,0.27083333333333337,0.5625,-0.18794940084070516,-0.01483516069996449,0.0,0.0
Rank,Koko Iwasaki,2,0.05555555555555556,0.45170454545454547,-0.40322717861848295,-0.12563061524541902,0.05555555555555556,0.45170454545454547
Rank,Lindsay Arnold,2,0.15811838624338626,0.6061842105263158,-0.3006643479306523,0.02884904982635128,0.07174272486772487,0.03381578947368419
Rank,Louis van Amstel,3,0.3687641723356009,0.48651480794337937,-0.09001856183843765,-0.09082035275658512,0.16911834236328613,0.16891080465484723
Rank,Maksim Chmerkoskiy,1,0.46571428571428575,0.5873015873015873,0.006931551540247216,0.009966426601622835,0.0,0.0
Rank,Mark Ballas,2,0.9595238095238096,0.6496347402597402,0.500741075349771,0.07229957955977573,0.04047619047619044,0.11915313852813852
Rank,Nick Kosovich,1,0.5089285714285714,0.35714285714285715,0.050145837254532866,-0.22019230355710734,0.0,0.0
Rank,Pasha Pashkov,7,0.37724824778396204,0.46199633699633696,-0.08153448639007649,-0.11533882370362752,0.22088846540162183,0.12376388634946854
Rank,Peta Murgatroyd,4,0.19170386904761905,0.4649925595238096,-0.2670788651264195,-0.11234260117615491,0.1479292556187736,0.2797784350921505
Rank,Rylee Arnold,3,0.30559964726631395,0.6334698582577062,-0.15318308690772459,0.0561346975577417,0.17009410534175062,0.13549383362105563
Rank,Sasha Farber,6,0.5937575490353268,0.6523377576041313,0.13497481486128832,0.07500259690416677,0.19463760918422007,0.08849689301723891
Rank,Sharna Burgess,2,0.271875,0.6100563909774437,-0.18690773417403855,0.032721230277479196,0.08645833333333335,0.011372180451127811
Rank,Tony Dovolani,1,0.88125,0.6795634920634921,0.42246726582596145,0.1022283313635276,0.0,0.0
Rank,Val Chmerkovskiy,1,0.375,0.4749438612982402,-0.08378273417403853,-0.10239129940172431,0.0,0.0
Rank,Val Chmerkovskiy (Joey Graziadei week 9),1,0.7772727272727273,0.5095287288469107,0.3184899930986888,-0.0678064318530538,0.0,0.0
Rank,Valentin Chmerkovskiy,5,0.7368535353535354,0.6383566950488943,0.27807080117949684,0.06102153434892976,0.14135174095914232,0.07009371740553638
Rank,Witney Carson,4,0.5623911736411736,0.6360928688613864,0.1036084394671351,0.058757708161421895,0.16467310840825636,0.0767999178189068
Rank,Witney Carson (Xoshitl Gomez week 9),1,0.7740259740259741,0.5322560015741834,0.31524323985193553,-0.04507915912578109,0.0,0.0
